Datetime,PJME_MW,log_electric_consumption
2005-04-13,697072.0,13.454643984264127
2005-04-14,696752.0,13.454184815810114
2005-04-15,687652.0,13.441038174994961
2005-04-16,631570.0,13.355964061818819
2005-04-17,607500.0,13.31710745419684
2005-04-18,680427.0,13.430475821256195
2005-04-19,697663.0,13.455491457132265
2005-04-20,730732.0,13.50180205044295
2005-04-21,694550.0,13.451019432825536
2005-04-22,680805.0,13.431031200515156
2005-04-23,628910.0,13.351743441184317
2005-04-24,610587.0,13.322176068522367
2005-04-25,706706.0,13.468370016808462
2005-04-26,696048.0,13.453173902455786
2005-04-27,685322.0,13.437644079787365
2005-04-28,679799.0,13.429552445222182
2005-04-29,677917.0,13.426780140549674
2005-04-30,631761.0,13.356266437049785
2005-05-01,590348.0,13.288467472508733
2005-05-02,685617.0,13.438074441757596
2005-05-03,696260.0,13.45347843277758
2005-05-04,692042.0,13.44740192639964
2005-05-05,694614.0,13.451111574574163
2005-05-06,689667.0,13.443964151384732
2005-05-07,620784.0,13.338738474323135
2005-05-08,583023.0,13.275981915669378
2005-05-09,683036.0,13.434302845802236
2005-05-10,692407.0,13.44792921199623
2005-05-11,715652.0,13.480949294270653
2005-05-12,709709.0,13.472610305847349
2005-05-13,670193.0,13.415321009587412
2005-05-14,629302.0,13.35236654764441
2005-05-15,619586.0,13.33680679204685
2005-05-16,690650.0,13.445388462128106
2005-05-17,684863.0,13.436974097241695
2005-05-18,689167.0,13.443238900887694
2005-05-19,690587.0,13.44529723955002
2005-05-20,684168.0,13.435958780481586
2005-05-21,613887.0,13.32756615110406
2005-05-22,589579.0,13.287164001855244
2005-05-23,677728.0,13.426501306487328
2005-05-24,688907.0,13.442861562656097
2005-05-25,698524.0,13.45672481643033
2005-05-26,697512.0,13.45527499683074
2005-05-27,703162.0,13.463342585212644
2005-05-28,620811.0,13.33878196676633
2005-05-29,584268.0,13.278115060655665
2005-05-30,600490.0,13.305501267574174
2005-05-31,709445.0,13.472238253197608
2005-06-01,721008.0,13.488405511905945
2005-06-02,706657.0,13.46830067864124
2005-06-03,698127.0,13.45615631361797
2005-06-04,654246.0,13.391238706502858
2005-06-05,720783.0,13.488093400092476
2005-06-06,912278.0,13.723700047168304
2005-06-07,913709.0,13.725267418998396
2005-06-08,991276.0,13.806748281095404
2005-06-09,1002858.0,13.81836448164717
2005-06-10,974825.0,13.790013246690746
2005-06-11,917249.0,13.729134252001616
2005-06-12,897537.0,13.70740962412156
2005-06-13,1037938.0,13.852746610673567
2005-06-14,1097673.0,13.908703042488504
2005-06-15,1021277.0,13.836564362995361
2005-06-16,886975.0,13.695572076001618
2005-06-17,771963.0,13.556691900397215
2005-06-18,691476.0,13.446583722326292
2005-06-19,647443.0,13.380786037792854
2005-06-20,741331.0,13.516202498197533
2005-06-21,796818.0,13.588381575358813
2005-06-22,838767.0,13.639688235318964
2005-06-23,811766.0,13.606967400272845
2005-06-24,874445.0,13.68134467838118
2005-06-25,886313.0,13.694825440338652
2005-06-26,909450.0,13.720595300167986
2005-06-27,946070.0,13.760071841068134
2005-06-28,1012831.0,13.828259938118476
2005-06-29,986668.0,13.802088888982572
2005-06-30,976463.0,13.791692138156023
2005-07-01,972039.0,13.787151206094443
2005-07-02,838171.0,13.638977415926602
2005-07-03,739082.0,13.51316415453243
2005-07-04,773139.0,13.558214130291532
2005-07-05,917730.0,13.729658508694492
2005-07-06,949868.0,13.764078306554223
2005-07-07,876046.0,13.683173879955378
2005-07-08,789502.0,13.579157645923518
2005-07-09,769451.0,13.553432552520759
2005-07-10,818609.0,13.615361837360652
2005-07-11,976414.0,13.791641955784057
2005-07-12,1033973.0,13.848919221523897
2005-07-13,973719.0,13.78887803997355
2005-07-14,989516.0,13.804971213676746
2005-07-15,999921.0,13.81543155484361
2005-07-16,914572.0,13.726211475261186
2005-07-17,906300.0,13.717125656042873
2005-07-18,1076620.0,13.889337061938116
2005-07-19,1115074.0,13.924431328387122
2005-07-20,1084195.0,13.896348334102482
2005-07-21,1053901.0,13.868009075778206
2005-07-22,1073583.0,13.886512210498925
2005-07-23,936555.0,13.749963528453048
2005-07-24,833476.0,13.633360186517272
2005-07-25,1016569.0,13.831943789727122
2005-07-26,1134115.0,13.941363169062837
2005-07-27,1161914.0,13.965579203328073
2005-07-28,939469.0,13.753070101016654
2005-07-29,909761.0,13.720937206635163
2005-07-30,874113.0,13.68096493689821
2005-07-31,835029.0,13.635221733768823
2005-08-01,971539.0,13.786636691100929
2005-08-02,1064743.0,13.87824401345063
2005-08-03,1101693.0,13.912358645491143
2005-08-04,1124614.0,13.93295042363346
2005-08-05,1110138.0,13.919994889885213
2005-08-06,932442.0,13.745562230174286
2005-08-07,880288.0,13.688004405639624
2005-08-08,963394.0,13.77821774521616
2005-08-09,911306.0,13.722634014463422
2005-08-10,984875.0,13.800270008547988
2005-08-11,1069544.0,13.882742947378304
2005-08-12,1114158.0,13.923609520651047
2005-08-13,1093685.0,13.905063286316585
2005-08-14,1065196.0,13.878669377751514
2005-08-15,1019633.0,13.834953316593923
2005-08-16,902820.0,13.713278476980978
2005-08-17,925896.0,13.738517196305843
2005-08-18,922340.0,13.734669198119645
2005-08-19,879480.0,13.687086102707896
2005-08-20,875437.0,13.682478469238239
2005-08-21,965090.0,13.779976640220989
2005-08-22,951692.0,13.765996732014807
2005-08-23,873698.0,13.680490057168308
2005-08-24,852254.0,13.655639883447627
2005-08-25,832072.0,13.631674254520647
2005-08-26,832715.0,13.632446725752072
2005-08-27,770276.0,13.55450417116348
2005-08-28,811465.0,13.606596535000497
2005-08-29,960873.0,13.775597525213076
2005-08-30,996192.0,13.811695289073114
2005-08-31,1043338.0,13.857935746681674
2005-09-01,927160.0,13.739881429438613
2005-09-02,912568.0,13.72401788221021
2005-09-03,774799.0,13.560358919858492
2005-09-04,714148.0,13.478845502754751
2005-09-05,731328.0,13.502617338506386
2005-09-06,815061.0,13.611018236047897
2005-09-07,813739.0,13.60939495474842
2005-09-08,837115.0,13.637716735493697
2005-09-09,822939.0,13.620637357835703
2005-09-10,746510.0,13.523164291718945
2005-09-11,711568.0,13.475226264678923
2005-09-12,853582.0,13.65719689158708
2005-09-13,913676.0,13.725231301814546
2005-09-14,920592.0,13.732772220342728
2005-09-15,989505.0,13.80496009706909
2005-09-16,989102.0,13.804552739766127
2005-09-17,892090.0,13.701322303333386
2005-09-18,786759.0,13.575677254327381
2005-09-19,876059.0,13.683188719248685
2005-09-20,898712.0,13.708717906177771
2005-09-21,853023.0,13.656541789767981
2005-09-22,843932.0,13.645827201611882
2005-09-23,903595.0,13.714136530138807
2005-09-24,711305.0,13.474856590079721
2005-09-25,672583.0,13.41888080291685
2005-09-26,815187.0,13.611172813756628
2005-09-27,785917.0,13.57460646787111
2005-09-28,738272.0,13.512067599365334
2005-09-29,743746.0,13.519454857676253
2005-09-30,691343.0,13.446391361647981
2005-10-01,631431.0,13.355743951145017
2005-10-02,631623.0,13.356047976153416
2005-10-03,735058.0,13.507704686646246
2005-10-04,760778.0,13.542096872865667
2005-10-05,776654.0,13.562750227727905
2005-10-06,791326.0,13.581465298380886
2005-10-07,819918.0,13.616959614240102
2005-10-08,744945.0,13.521065669133105
2005-10-09,623269.0,13.34273348628014
2005-10-10,699413.0,13.457996690799265
2005-10-11,716635.0,13.482321924412991
2005-10-12,711703.0,13.475415968537718
2005-10-13,716025.0,13.481470361534344
2005-10-14,711874.0,13.475656208441595
2005-10-15,644479.0,13.376197517432546
2005-10-16,610112.0,13.32139782585325
2005-10-17,691310.0,13.446343627328515
2005-10-18,703137.0,13.463307030895955
2005-10-19,704010.0,13.46454783958475
2005-10-20,695256.0,13.452035402048185
2005-10-21,699851.0,13.458622734225388
2005-10-22,652577.0,13.388684418879464
2005-10-23,618625.0,13.335254552254186
2005-10-24,717117.0,13.482994286185681
2005-10-25,742265.0,13.51746160124633
2005-10-26,742261.0,13.517456212320843
2005-10-27,745583.0,13.5219217416644
2005-10-28,735201.0,13.507899210196792
2005-10-29,682912.0,13.434121286913697
2005-10-30,623702.0,13.343427969178945
2005-10-31,715033.0,13.480083974457242
2005-11-01,714200.0,13.478918314142485
2005-11-02,710074.0,13.473124468938526
2005-11-03,723571.0,13.491953954309333
2005-11-04,700487.0,13.45953108641426
2005-11-05,632531.0,13.357484510240479
2005-11-06,614024.0,13.327789294313249
2005-11-07,689747.0,13.444080142668117
2005-11-08,709692.0,13.472586352080935
2005-11-09,715818.0,13.481181223686908
2005-11-10,713087.0,13.477358711587986
2005-11-11,730142.0,13.50099431475585
2005-11-12,675215.0,13.422786437656931
2005-11-13,636292.0,13.363412856456007
2005-11-14,697363.0,13.455061357614944
2005-11-15,720031.0,13.48704954562093
2005-11-16,720872.0,13.4882168692999
2005-11-17,754144.0,13.533338610187823
2005-11-18,795747.0,13.587036575108957
2005-11-19,734244.0,13.506596677423802
2005-11-20,683859.0,13.435507035003967
2005-11-21,760225.0,13.54136972107916
2005-11-22,781541.0,13.569022890679294
2005-11-23,817980.0,13.61459316540823
2005-11-24,710346.0,13.47350745425741
2005-11-25,787038.0,13.576031810859034
2005-11-26,755646.0,13.535328291528291
2005-11-27,698110.0,13.456131962451227
2005-11-28,723453.0,13.491790860953229
2005-11-29,723458.0,13.491797772228352
2005-11-30,729656.0,13.500328469182756
2005-12-01,785356.0,13.57389239714777
2005-12-02,812760.0,13.608191141996949
2005-12-03,794749.0,13.585781620514943
2005-12-04,766631.0,13.549760869409969
2005-12-05,852624.0,13.656073932107777
2005-12-06,860944.0,13.665784740644227
2005-12-07,890966.0,13.700061546353366
2005-12-08,898495.0,13.708476420359995
2005-12-09,873751.0,13.680550717021633
2005-12-10,817553.0,13.614071011456335
2005-12-11,792676.0,13.58316984209594
2005-12-12,858781.0,13.663269220848221
2005-12-13,924678.0,13.737200847782761
2005-12-14,975164.0,13.790360940963293
2005-12-15,955642.0,13.770138644912073
2005-12-16,837061.0,13.637652226146987
2005-12-17,800372.0,13.592831898571067
2005-12-18,789908.0,13.57967176196551
2005-12-19,879118.0,13.686674411115943
2005-12-20,921094.0,13.7333173730044
2005-12-21,909271.0,13.720398458540735
2005-12-22,880776.0,13.688558616062972
2005-12-23,804950.0,13.59853544267044
2005-12-24,716319.0,13.481880877449695
2005-12-25,709791.0,13.472725839486081
2005-12-26,721682.0,13.489339877638065
2005-12-27,792186.0,13.582551491708823
2005-12-28,799397.0,13.591612972437707
2005-12-29,772540.0,13.557439066348778
2005-12-30,764778.0,13.547340874615212
2005-12-31,754343.0,13.533602450713003
2006-01-01,709984.0,13.472997713552308
2006-01-02,769220.0,13.553132293398782
2006-01-03,818656.0,13.615419250180217
2006-01-04,822402.0,13.619984605586696
2006-01-05,796940.0,13.588534672629839
2006-01-06,819041.0,13.615889422632256
2006-01-07,798494.0,13.590482732520057
2006-01-08,739939.0,13.51432302935018
2006-01-09,772738.0,13.557695330918756
2006-01-10,774476.0,13.559941950624909
2006-01-11,793126.0,13.583737378285297
2006-01-12,753192.0,13.532075454359816
2006-01-13,764074.0,13.546419922096906
2006-01-14,702210.0,13.46198778357206
2006-01-15,792441.0,13.58287333401266
2006-01-16,862322.0,13.667384029777432
2006-01-17,857421.0,13.661684325498278
2006-01-18,792475.0,13.58291623849467
2006-01-19,821372.0,13.618731391781385
2006-01-20,771033.0,13.555486453185926
2006-01-21,699980.0,13.458807042188798
2006-01-22,718561.0,13.48500587999283
2006-01-23,811867.0,13.60709181262481
2006-01-24,803242.0,13.596411317389137
2006-01-25,827774.0,13.62649544925072
2006-01-26,863528.0,13.668781602215708
2006-01-27,847218.0,13.649713319502554
2006-01-28,733244.0,13.505233804058179
2006-01-29,709560.0,13.472400338602876
2006-01-30,744610.0,13.520615870360118
2006-01-31,779175.0,13.565990946606842
2006-02-01,798775.0,13.59083458308862
2006-02-02,785272.0,13.573785433563673
2006-02-03,739464.0,13.513680878406424
2006-02-04,702894.0,13.46296137706269
2006-02-05,696689.0,13.454094392175325
2006-02-06,814061.0,13.609790580751861
2006-02-07,825964.0,13.624306468018217
2006-02-08,845354.0,13.647510753521825
2006-02-09,852101.0,13.655460343386535
2006-02-10,846786.0,13.649203285276704
2006-02-11,784107.0,13.57230076961189
2006-02-12,783127.0,13.571050158499919
2006-02-13,861316.0,13.666216731175023
2006-02-14,833922.0,13.633895151787275
2006-02-15,798762.0,13.590818308035209
2006-02-16,762402.0,13.544229254613548
2006-02-17,744004.0,13.519801690144863
2006-02-18,787811.0,13.577013492356217
2006-02-19,828886.0,13.62783790958296
2006-02-20,836969.0,13.637542311748687
2006-02-21,836332.0,13.636780942418516
2006-02-22,840215.0,13.641413090450227
2006-02-23,802169.0,13.595074587841658
2006-02-24,817213.0,13.613655049777536
2006-02-25,763237.0,13.54532387802495
2006-02-26,790765.0,13.580756110320891
2006-02-27,889088.0,13.697951497223636
2006-02-28,854159.0,13.657872638110653
2006-03-01,819051.0,13.615901631958716
2006-03-02,842351.0,13.643952070968629
2006-03-03,842728.0,13.644399527742216
2006-03-04,785290.0,13.573808355294878
2006-03-05,728059.0,13.498137367850983
2006-03-06,789197.0,13.578771251805582
2006-03-07,796245.0,13.587662206413944
2006-03-08,797089.0,13.588721620295702
2006-03-09,750616.0,13.528649481736178
2006-03-10,707519.0,13.469519763262612
2006-03-11,629338.0,13.352423752246217
2006-03-12,619117.0,13.336049548345315
2006-03-13,701553.0,13.461051728058456
2006-03-14,703296.0,13.463533134806596
2006-03-15,767167.0,13.55045978807047
2006-03-16,764686.0,13.54722057103159
2006-03-17,746713.0,13.523436186809299
2006-03-18,724469.0,13.493194251697691
2006-03-19,712970.0,13.477194622774899
2006-03-20,786169.0,13.574927061022068
2006-03-21,813759.0,13.60941953235159
2006-03-22,800480.0,13.592966826722032
2006-03-23,774724.0,13.560262115874222
2006-03-24,759641.0,13.540601232240352
2006-03-25,695689.0,13.452658000373766
2006-03-26,682611.0,13.433680430179868
2006-03-27,741727.0,13.51673652992038
2006-03-28,737660.0,13.51123829281859
2006-03-29,716334.0,13.48190181762153
2006-03-30,712479.0,13.476505717006374
2006-03-31,692405.0,13.447926323517505
2006-04-01,619715.0,13.337014973917865
2006-04-02,570246.0,13.253823125654694
2006-04-03,694589.0,13.451075582714077
2006-04-04,709731.0,13.472641303987462
2006-04-05,736308.0,13.509403788434277
2006-04-06,725213.0,13.494220683791518
2006-04-07,710131.0,13.47320473904042
2006-04-08,656095.0,13.394060874514416
2006-04-09,645545.0,13.377850200239433
2006-04-10,704886.0,13.465791366591548
2006-04-11,695661.0,13.45261775169442
2006-04-12,686146.0,13.438845712051696
2006-04-13,683224.0,13.434578049645117
2006-04-14,642782.0,13.373560909964308
2006-04-15,611950.0,13.324405858810485
2006-04-16,562886.0,13.240832399940125
2006-04-17,658569.0,13.397824578275143
2006-04-18,680561.0,13.430672737026846
2006-04-19,686103.0,13.438783041209868
2006-04-20,700041.0,13.458894183738874
2006-04-21,672888.0,13.419334175758367
2006-04-22,642212.0,13.372673746230648
2006-04-23,609820.0,13.32091911063703
2006-04-24,681070.0,13.431420369863803
2006-04-25,690712.0,13.44547822860502
2006-04-26,681961.0,13.432727750439756
2006-04-27,692321.0,13.447804999876434
2006-04-28,669499.0,13.414284950460269
2006-04-29,610137.0,13.321438801096834
2006-04-30,592537.0,13.292168597299058
2006-05-01,677477.0,13.426130882820251
2006-05-02,686982.0,13.440063369987875
2006-05-03,690018.0,13.444472963189705
2006-05-04,711462.0,13.47507728679343
2006-05-05,718576.0,13.485026754829398
2006-05-06,638454.0,13.366804908006667
2006-05-07,589877.0,13.287669319571785
2006-05-08,676460.0,13.424628596980853
2006-05-09,684235.0,13.436056704850436
2006-05-10,700183.0,13.459097008430476
2006-05-11,697554.0,13.455335209035773
2006-05-12,691753.0,13.446984234466656
2006-05-13,624314.0,13.344408725914526
2006-05-14,589075.0,13.286308788992574
2006-05-15,687579.0,13.44093201101223
2006-05-16,693094.0,13.44892091110912
2006-05-17,694788.0,13.45136204204277
2006-05-18,702696.0,13.462679644834502
2006-05-19,679363.0,13.428910873408144
2006-05-20,614311.0,13.32825659355201
2006-05-21,597383.0,13.300313727713785
2006-05-22,676997.0,13.425422120569971
2006-05-23,684088.0,13.435841843300107
2006-05-24,693252.0,13.449148848435998
2006-05-25,702766.0,13.462779256207925
2006-05-26,731999.0,13.503534426822297
2006-05-27,696246.0,13.453458325144291
2006-05-28,692275.0,13.447738554501731
2006-05-29,765972.0,13.548900894529828
2006-05-30,959224.0,13.773879903233134
2006-05-31,934982.0,13.748282556748617
2006-06-01,960691.0,13.775408096184904
2006-06-02,902943.0,13.7134147074832
2006-06-03,728724.0,13.499050338480364
2006-06-04,648529.0,13.382462000320132
2006-06-05,735436.0,13.508218799601927
2006-06-06,755553.0,13.535205210451455
2006-06-07,751359.0,13.529638845820942
2006-06-08,758034.0,13.538483518499826
2006-06-09,762289.0,13.544081027857821
2006-06-10,642724.0,13.373470673123656
2006-06-11,611343.0,13.323413455437265
2006-06-12,715240.0,13.48037342968914
2006-06-13,775701.0,13.561522415636311
2006-06-14,789298.0,13.578899221802494
2006-06-15,785310.0,13.5738338232689
2006-06-16,804929.0,13.598509353753197
2006-06-17,780890.0,13.568189573831802
2006-06-18,868525.0,13.674551649510954
2006-06-19,986945.0,13.80236959244553
2006-06-20,939423.0,13.75302113598832
2006-06-21,925276.0,13.737847350366966
2006-06-22,976826.0,13.792063818951009
2006-06-23,969640.0,13.784680147571672
2006-06-24,840989.0,13.642333859202482
2006-06-25,773816.0,13.559089398212345
2006-06-26,882144.0,13.690110586968721
2006-06-27,917640.0,13.72956043582627
2006-06-28,966643.0,13.781584523230265
2006-06-29,963005.0,13.77781388287478
2006-06-30,863783.0,13.669076858833481
2006-07-01,811246.0,13.606326616325724
2006-07-02,860831.0,13.665653480752356
2006-07-03,949247.0,13.763424317699274
2006-07-04,912393.0,13.723826097289288
2006-07-05,910481.0,13.721728310276932
2006-07-06,835001.0,13.635188201437066
2006-07-07,812127.0,13.60741201085488
2006-07-08,773997.0,13.55932327659536
2006-07-09,797176.0,13.58883076149881
2006-07-10,933985.0,13.747215657124844
2006-07-11,1038940.0,13.853711520579438
2006-07-12,1045047.0,13.85957241844621
2006-07-13,997863.0,13.81337127132149
2006-07-14,1007720.0,13.82320091124828
2006-07-15,914086.0,13.725679937913641
2006-07-16,951886.0,13.766200558703991
2006-07-17,1127103.0,13.93516118192479
2006-07-18,1157309.0,13.96160804052761
2006-07-19,1043821.0,13.858398576785774
2006-07-20,1036428.0,13.851290743901059
2006-07-21,1057103.0,13.871042705705618
2006-07-22,914820.0,13.726482603594008
2006-07-23,811557.0,13.606709903765797
2006-07-24,920531.0,13.732705956437467
2006-07-25,966501.0,13.781437612291136
2006-07-26,1025299.0,13.840494835333411
2006-07-27,1070166.0,13.883324334592011
2006-07-28,1038199.0,13.852998039169254
2006-07-29,992115.0,13.807594306967301
2006-07-30,1004842.0,13.82034087318556
2006-07-31,1113363.0,13.922895722636342
2006-08-01,1205397.0,14.002319531227586
2006-08-02,1253516.0,14.041462960759095
2006-08-03,1243764.0,14.033652823672995
2006-08-04,1120282.0,13.92909099729286
2006-08-05,931153.0,13.74417888217694
2006-08-06,890109.0,13.699099206119364
2006-08-07,1040656.0,13.855361841497029
2006-08-08,1010143.0,13.825602462953768
2006-08-09,909272.0,13.720399558322264
2006-08-10,905264.0,13.715981892849367
2006-08-11,855373.0,13.659292910096285
2006-08-12,730467.0,13.501439334614503
2006-08-13,709146.0,13.47181670815125
2006-08-14,893714.0,13.703141092458825
2006-08-15,965507.0,13.780408630953891
2006-08-16,932523.0,13.745649095075292
2006-08-17,929407.0,13.74230202734556
2006-08-18,907996.0,13.718995252287383
2006-08-19,869475.0,13.675644860206711
2006-08-20,922232.0,13.734552097784041
2006-08-21,929168.0,13.74204484105895
2006-08-22,925216.0,13.737782502748038
2006-08-23,933605.0,13.746808715552824
2006-08-24,911448.0,13.722789822652883
2006-08-25,930896.0,13.743902842178388
2006-08-26,813770.0,13.609433049775857
2006-08-27,790911.0,13.580940724616632
2006-08-28,938896.0,13.752459995932952
2006-08-29,932714.0,13.745853894787786
2006-08-30,843775.0,13.645641150359557
2006-08-31,784644.0,13.572985390716163
2006-09-01,726551.0,13.496063959115661
2006-09-02,651079.0,13.38638626559469
2006-09-03,641498.0,13.37156134534006
2006-09-04,668322.0,13.41252537230493
2006-09-05,743898.0,13.519659207642414
2006-09-06,766209.0,13.549210257460043
2006-09-07,791810.0,13.582076743026299
2006-09-08,808061.0,13.60239282970313
2006-09-09,767148.0,13.550435021317877
2006-09-10,710487.0,13.473705929377939
2006-09-11,740963.0,13.515705970507938
2006-09-12,717520.0,13.483556100791885
2006-09-13,722314.0,13.490215226379135
2006-09-14,749380.0,13.527001476968513
2006-09-15,752640.0,13.53134230481229
2006-09-16,693908.0,13.450094665859949
2006-09-17,699021.0,13.457436063683122
2006-09-18,823366.0,13.621156095262334
2006-09-19,817732.0,13.614289933541128
2006-09-20,736947.0,13.510271255424133
2006-09-21,704244.0,13.464880166000516
2006-09-22,699048.0,13.4574746883862
2006-09-23,684367.0,13.436249602420963
2006-09-24,720363.0,13.487510530609592
2006-09-25,740315.0,13.51483105028184
2006-09-26,722351.0,13.490266449327027
2006-09-27,726788.0,13.496390104635873
2006-09-28,737739.0,13.511345382494095
2006-09-29,699317.0,13.457859423420784
2006-09-30,626417.0,13.347771562498643
2006-10-01,617517.0,13.333461877469688
2006-10-02,696726.0,13.454147499110457
2006-10-03,736948.0,13.510272612372898
2006-10-04,779327.0,13.566186005709085
2006-10-05,728334.0,13.498515013175107
2006-10-06,695351.0,13.452172033030408
2006-10-07,632930.0,13.358115110493227
2006-10-08,609583.0,13.320530395826612
2006-10-09,705155.0,13.466172915785172
2006-10-10,730355.0,13.501285996288246
2006-10-11,725420.0,13.494506076446179
2006-10-12,721428.0,13.488987860116708
2006-10-13,697436.0,13.455166032195391
2006-10-14,651244.0,13.386639658955449
2006-10-15,640408.0,13.369860752219049
2006-10-16,719260.0,13.485978184688712
2006-10-17,727609.0,13.497519094983359
2006-10-18,728777.0,13.499123065703225
2006-10-19,721923.0,13.489673763988193
2006-10-20,710199.0,13.473300491436063
2006-10-21,638950.0,13.36758148303685
2006-10-22,633418.0,13.358885830744148
2006-10-23,720298.0,13.487420294252747
2006-10-24,752781.0,13.531529627827462
2006-10-25,749296.0,13.526889378022393
2006-10-26,750533.0,13.52853889977518
2006-10-27,755506.0,13.535143002423819
2006-10-28,668209.0,13.412356277835338
2006-10-29,638613.0,13.367053916086622
2006-10-30,734410.0,13.506822734753447
2006-10-31,730534.0,13.501531052553158
2006-11-01,711440.0,13.475046364073522
2006-11-02,715005.0,13.480044814658687
2006-11-03,755887.0,13.535647173090311
2006-11-04,715887.0,13.481277612258651
2006-11-05,689089.0,13.443125714367797
2006-11-06,756176.0,13.536029432299774
2006-11-07,744835.0,13.520917996322085
2006-11-08,735587.0,13.508424098907962
2006-11-09,714520.0,13.47936626756282
2006-11-10,696229.0,13.453433908188869
2006-11-11,644324.0,13.375956984161368
2006-11-12,646432.0,13.379223289914188
2006-11-13,733970.0,13.506223434826767
2006-11-14,723113.0,13.491320782151071
2006-11-15,722892.0,13.491015112389597
2006-11-16,735242.0,13.507954975704207
2006-11-17,709920.0,13.472907566612736
2006-11-18,683610.0,13.435142858554261
2006-11-19,680573.0,13.430690369383395
2006-11-20,779290.0,13.566138527720577
2006-11-21,787064.0,13.57606484556708
2006-11-22,800756.0,13.593311560418668
2006-11-23,691284.0,13.446306016865858
2006-11-24,672756.0,13.419137987166996
2006-11-25,672839.0,13.419261352667172
2006-11-26,665463.0,13.40823831797645
2006-11-27,733209.0,13.505186069831433
2006-11-28,742603.0,13.517916860576909
2006-11-29,739456.0,13.513670059700882
2006-11-30,732589.0,13.50434011419911
2006-12-01,727654.0,13.497580939474718
2006-12-02,691454.0,13.446551905820753
2006-12-03,720766.0,13.488069814352414
2006-12-04,823290.0,13.621063786972012
2006-12-05,860871.0,13.665699946400892
2006-12-06,843395.0,13.645190691891916
2006-12-07,802096.0,13.594983580433219
2006-12-08,901994.0,13.712363147137935
2006-12-09,828624.0,13.62752177272444
2006-12-10,751564.0,13.529911647556322
2006-12-11,791706.0,13.581945389759076
2006-12-12,788185.0,13.577488112859086
2006-12-13,776403.0,13.562426994257162
2006-12-14,766887.0,13.550094742246646
2006-12-15,762961.0,13.544962194936637
2006-12-16,714573.0,13.479440440482321
2006-12-17,710900.0,13.474287051917575
2006-12-18,755611.0,13.535281972470704
2006-12-19,790969.0,13.581014055084209
2006-12-20,830235.0,13.629464072228451
2006-12-21,815790.0,13.611912247884117
2006-12-22,787256.0,13.57630876040136
2006-12-23,684741.0,13.436795943555925
2006-12-24,670270.0,13.415435895265098
2006-12-25,698082.0,13.456091853354478
2006-12-26,717518.0,13.483553313409251
2006-12-27,775636.0,13.561438616951644
2006-12-28,791421.0,13.581585342835387
2006-12-29,761336.0,13.542830063710765
2006-12-30,709574.0,13.472420068945466
2006-12-31,702766.0,13.462779256207925
2007-01-01,678017.0,13.426927640354505
2007-01-02,763689.0,13.545915917211135
2007-01-03,805149.0,13.598782632440775
2007-01-04,779315.0,13.566170607689527
2007-01-05,743768.0,13.519484437229792
2007-01-06,655724.0,13.393495247686491
2007-01-07,654011.0,13.390879449869754
2007-01-08,761398.0,13.54291149618687
2007-01-09,813498.0,13.609098747125607
2007-01-10,848700.0,13.651461045957769
2007-01-11,859386.0,13.663973459755153
2007-01-12,803993.0,13.59734584165554
2007-01-13,688114.0,13.441709800863556
2007-01-14,657252.0,13.39582278556962
2007-01-15,729843.0,13.500584721500879
2007-01-16,782451.0,13.570186579627437
2007-01-17,881594.0,13.689486911550006
2007-01-18,887978.0,13.696702246892633
2007-01-19,833583.0,13.633488556299202
2007-01-20,818409.0,13.615117490626535
2007-01-21,836623.0,13.637128829842787
2007-01-22,886292.0,13.694801746396685
2007-01-23,856271.0,13.66034219380527
2007-01-24,853343.0,13.656916855848472
2007-01-25,873970.0,13.680801329105767
2007-01-26,956741.0,13.77128799639761
2007-01-27,815838.0,13.611971084824907
2007-01-28,756982.0,13.53709475406555
2007-01-29,900601.0,13.710817597219856
2007-01-30,900933.0,13.711186172005299
2007-01-31,900521.0,13.7107287637038
2007-02-01,891611.0,13.700785217788765
2007-02-02,850485.0,13.653562053978222
2007-02-03,821141.0,13.618450115466953
2007-02-04,843073.0,13.64480882872711
2007-02-05,1011537.0,13.826981514258547
2007-02-06,1026033.0,13.8412104679383
2007-02-07,977978.0,13.793242453876415
2007-02-08,983151.0,13.798517998725975
2007-02-09,951595.0,13.765894803088603
2007-02-10,865992.0,13.671630949626614
2007-02-11,854007.0,13.657694669458426
2007-02-12,876234.0,13.683388457535127
2007-02-13,906609.0,13.717466544640141
2007-02-14,927926.0,13.740707267209514
2007-02-15,971612.0,13.786711826795514
2007-02-16,962651.0,13.77744621595609
2007-02-17,857533.0,13.661814941246758
2007-02-18,814361.0,13.610159035616011
2007-02-19,927479.0,13.74022543169797
2007-02-20,852776.0,13.656252189408589
2007-02-21,795909.0,13.587240136683267
2007-02-22,825953.0,13.624293150157815
2007-02-23,859161.0,13.663711610645079
2007-02-24,822943.0,13.62064221845147
2007-02-25,801410.0,13.594127955269544
2007-02-26,852072.0,13.655426309283188
2007-02-27,815840.0,13.611973536288982
2007-02-28,808383.0,13.602791235097017
2007-03-01,809948.0,13.604725327057007
2007-03-02,760916.0,13.542278249673855
2007-03-03,706915.0,13.468665711342602
2007-03-04,743646.0,13.519320394131807
2007-03-05,845756.0,13.647986180912795
2007-03-06,940693.0,13.754372116665214
2007-03-07,945980.0,13.75997670616148
2007-03-08,919765.0,13.731873481613594
2007-03-09,864334.0,13.66971454715976
